age,campaign,previous,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
43,2,0,139,1.4,94.465,-41.8,4.959,5228.1,7,1,3,2,0,1,1,0,4
31,3,0,559,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,6,0,0,0,1,4,1
33,1,0,128,1.1,93.994,-36.4,4.855,5191.0,0,0,6,0,2,1,1,0,6
41,1,0,64,-1.8,92.89299999999999,-46.2,1.25,5099.1,2,0,7,0,0,1,1,0,6
31,1,0,197,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,3,2,0,0,1,2,3
33,1,0,25,-1.7,94.215,-40.3,0.8220000000000001,4991.6,10,1,6,2,0,1,1,0,3
36,1,0,81,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,6,2,0,0,1,4,3
29,1,0,58,1.4,93.444,-36.1,4.963,5228.1,0,1,6,2,0,0,1,0,1
50,1,0,130,1.4,93.444,-36.1,4.965,5228.1,0,0,6,0,0,0,1,3,1
30,2,0,345,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,0,0,0,1,4,1
30,4,0,253,-1.8,92.89299999999999,-46.2,1.25,5099.1,4,2,2,2,0,0,1,0,6
44,1,0,136,1.4,94.465,-41.8,4.961,5228.1,0,1,6,0,0,1,1,2,4
48,2,0,119,1.4,94.465,-41.8,4.96,5228.1,10,0,0,0,2,1,1,1,4
37,2,0,240,1.1,93.994,-36.4,4.857,5191.0,1,2,2,2,0,1,1,0,6
41,2,0,255,-0.1,93.2,-42.0,4.0760000000000005,5195.8,7,1,3,2,0,0,1,2,7
40,1,1,250,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,2,0,0,0,1,0
38,1,0,97,1.4,93.444,-36.1,4.965,5228.1,9,2,3,2,2,0,1,3,1
46,1,0,92,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1
44,20,0,156,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,5,0,0,0,1,3,3
50,1,0,272,1.1,93.994,-36.4,4.8580000000000005,5191.0,10,1,0,2,0,1,1,1,6
40,2,0,1013,-1.8,93.075,-47.1,1.405,5099.1,2,1,2,2,0,0,1,0,0
46,6,0,993,1.4,94.465,-41.8,4.958,5228.1,9,1,6,0,2,1,1,2,4
34,2,0,453,1.1,93.994,-36.4,4.857,5191.0,0,2,2,0,0,1,1,1,6
39,2,0,143,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,2,0,0,0,1,0,6
48,4,0,40,1.4,93.444,-36.1,4.965,5228.1,0,1,3,2,0,0,1,1,1
28,1,1,296,-3.4,92.649,-30.1,0.716,5017.5,9,2,5,2,0,0,0,4,7
37,3,0,158,1.4,93.444,-36.1,4.963,5228.1,9,1,6,0,0,0,1,3,1
50,3,0,153,1.1,93.994,-36.4,4.856,5191.0,6,1,0,1,1,1,1,4,6
46,1,1,169,-1.8,93.075,-47.1,1.445,5099.1,1,0,2,0,0,0,0,4,0
55,1,0,230,1.4,93.91799999999999,-42.7,4.962,5228.1,11,3,7,2,0,0,1,1,3
51,2,0,438,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,6,2,0,0,1,1,3
30,3,1,311,-0.1,93.2,-42.0,4.0760000000000005,5195.8,6,2,6,2,0,0,0,2,7
32,1,1,485,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,2,6,0,0,0,0,2,7
31,4,0,459,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,2,2,0,0,0,1,4,6
58,3,2,88,-1.8,93.369,-34.8,0.635,5008.7,7,1,3,2,0,0,0,1,5
21,2,0,701,-1.1,94.601,-49.5,1.037,4963.6,8,2,3,0,0,0,1,3,8
33,1,0,276,1.4,93.444,-36.1,4.963,5228.1,9,1,5,2,0,0,1,3,1
31,1,0,93,1.1,93.994,-36.4,4.855,5191.0,1,1,2,0,0,1,1,0,6
59,2,0,124,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,7,0,0,0,1,0,3
43,4,2,741,-1.1,94.76700000000001,-50.8,1.04,4963.6,0,0,6,2,0,0,0,0,7
51,1,0,220,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,2,2,2,0,1,4,6
37,1,1,259,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,6,2,0,0,0,4,6
35,13,0,15,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,3,6
33,1,0,508,-1.8,93.876,-40.0,0.685,5008.7,9,1,6,2,0,0,1,1,6
46,2,0,63,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,1,1,0
34,1,0,112,1.4,93.91799999999999,-42.7,4.962,5228.1,7,2,3,2,0,1,1,3,3
43,1,0,200,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,3,2,0,0,1,4,6
55,6,0,103,1.4,94.465,-41.8,4.958,5228.1,1,1,2,2,0,1,1,3,4
23,1,0,435,-1.8,92.89299999999999,-46.2,1.281,5099.1,8,2,3,2,0,0,1,4,6
31,3,0,10,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,2,0,0,1,1,0
32,1,0,141,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2,0,2,0,0,1,0,3
51,1,0,1740,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,5,0,0,0,1,4,1
28,2,1,62,-1.1,94.199,-37.5,0.878,4963.6,1,2,6,2,0,0,0,2,9
36,2,0,254,-1.1,94.76700000000001,-50.8,1.028,4963.6,0,1,6,0,0,0,1,0,7
31,1,0,392,-1.8,93.876,-40.0,0.701,5008.7,11,2,3,0,0,0,1,1,6
56,5,0,157,-0.1,93.2,-42.0,4.021,5195.8,9,1,5,0,0,0,1,0,7
39,1,0,844,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,2,5,0,0,0,1,3,6
31,2,0,273,1.1,93.994,-36.4,4.864,5191.0,1,2,7,2,0,1,1,0,6
39,3,0,130,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,2,3,2,0,0,1,4,6
24,1,2,355,-1.7,94.215,-40.3,0.884,4991.6,7,2,3,2,0,0,2,2,3
31,1,0,44,-0.1,93.2,-42.0,4.7330000000000005,5195.8,0,1,6,2,0,1,1,1,7
58,1,0,210,1.1,93.994,-36.4,4.857,5191.0,11,1,0,2,0,1,1,4,6
32,1,0,75,-1.7,94.027,-38.3,0.898,4991.6,0,1,6,0,0,1,1,0,1
44,3,0,100,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,3,0,0,1,1,4,3
37,2,0,227,1.4,94.465,-41.8,4.958,5228.1,9,2,3,1,1,1,1,2,4
34,4,0,416,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,6,0,0,0,1,1,3
26,2,0,139,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,6,2,0,0,1,3,6
36,5,0,148,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,6,0,0,0,1,0,1
23,5,0,14,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,5,1,1,0,1,0,6
29,4,0,113,1.4,93.91799999999999,-42.7,4.96,5228.1,7,2,3,2,0,0,1,1,3
49,1,0,313,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,0,0,0,1,4,3
46,3,1,151,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,1,5,0,0,1,0,1,1
36,11,0,120,1.4,94.465,-41.8,4.864,5228.1,0,1,6,2,0,1,1,3,4
35,1,0,38,1.1,93.994,-36.4,4.859,5191.0,7,1,3,0,0,1,1,4,6
57,4,0,365,1.4,93.444,-36.1,4.965,5228.1,1,1,2,2,0,0,1,1,1
32,1,2,297,-2.9,92.963,-40.8,1.262,5076.2,7,2,5,2,0,0,0,3,4
41,4,1,380,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,0,3,2,0,0,0,0,6
36,1,0,265,1.1,93.994,-36.4,4.856,5191.0,0,1,6,2,0,1,1,3,6
43,1,0,30,-2.9,92.963,-40.8,1.252,5076.2,0,1,6,2,0,1,1,3,4
34,2,0,86,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,1,1,0
51,1,1,31,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,2,2,0,0,0,0,6
42,1,0,214,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,0,0,0,0,1,2,3
40,1,0,168,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,0,0,1,0,1
30,3,0,266,1.4,93.91799999999999,-42.7,4.963,5228.1,10,2,6,2,2,0,1,4,3
56,1,0,136,1.1,93.994,-36.4,4.8580000000000005,5191.0,4,1,6,2,2,1,1,4,6
35,5,0,165,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,1,6
33,1,0,226,1.4,93.91799999999999,-42.7,4.963,5228.1,6,1,2,2,0,0,1,2,3
42,2,0,312,-1.8,92.89299999999999,-46.2,1.354,5099.1,7,1,3,0,0,0,1,1,6
48,1,0,89,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1,3,2,2,1,1,2,4
38,5,0,240,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
46,2,0,292,1.4,94.465,-41.8,4.958,5228.1,7,0,5,2,0,1,1,4,4
44,2,0,388,1.1,93.994,-36.4,4.857,5191.0,9,0,2,2,2,1,1,3,6
58,1,1,64,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,1,2,0,0,0,0,3,7
60,3,0,332,1.4,93.444,-36.1,4.963,5228.1,5,1,0,0,0,0,1,3,1
38,3,0,191,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,2,1
44,3,0,336,1.1,93.994,-36.4,4.857,5191.0,1,1,7,2,0,1,1,3,6
25,2,0,680,1.4,94.465,-41.8,4.962,5228.1,1,2,2,0,0,1,1,4,4
30,1,0,185,1.4,94.465,-41.8,4.967,5228.1,1,1,2,2,0,1,1,0,4
30,2,0,58,1.1,93.994,-36.4,4.855,5191.0,9,2,1,2,0,1,1,2,6
30,1,0,153,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,3,0,2,0,1,2,1
48,4,0,107,1.4,93.91799999999999,-42.7,4.963,5228.1,7,1,2,2,0,0,1,4,3
33,3,0,483,1.1,93.994,-36.4,4.859,5191.0,1,2,3,0,0,1,1,4,6
35,1,0,968,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4
36,1,0,517,-1.8,93.075,-47.1,1.405,5099.1,9,1,3,0,0,0,1,1,0
36,13,0,65,1.4,94.465,-41.8,4.864,5228.1,4,1,6,0,0,1,1,3,4
57,4,0,96,1.4,93.444,-36.1,4.9639999999999995,5228.1,5,1,5,2,0,1,1,4,1
46,2,0,292,-0.1,93.2,-42.0,4.0760000000000005,5195.8,4,2,6,2,2,0,1,2,7
31,1,0,116,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,1,0,0,0,0,1,4,6
53,1,0,241,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,0,0,1,3,1
41,2,0,88,1.4,94.465,-41.8,4.961,5228.1,9,1,6,0,0,1,1,3,4
31,3,0,47,1.1,93.994,-36.4,4.856,5191.0,9,2,6,0,0,1,1,3,6
37,1,1,137,-1.1,94.76700000000001,-50.8,1.05,4963.6,0,1,6,0,0,0,0,1,7
47,2,0,964,1.1,93.994,-36.4,4.86,5191.0,1,1,5,0,2,1,1,2,6
37,2,0,780,1.4,93.444,-36.1,4.966,5228.1,9,0,5,0,0,0,1,0,1
37,3,0,251,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,2,0,0,1,4,1
41,1,0,142,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2,1,2,0,0,1,4,3
42,3,0,454,1.1,93.994,-36.4,4.857,5191.0,1,1,1,2,0,1,1,1,6
54,3,0,52,1.4,94.465,-41.8,4.958,5228.1,3,0,7,2,0,1,1,2,4
35,1,1,263,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,1,2,2,0,0,2,6
23,1,0,125,1.4,93.91799999999999,-42.7,4.961,5228.1,8,2,3,1,1,0,1,3,3
47,1,0,169,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,2,0,0,0,1,4,6
40,5,0,984,-3.4,92.649,-30.1,0.7140000000000001,5017.5,9,2,6,0,0,0,1,1,7
49,3,1,47,-1.8,92.89299999999999,-46.2,1.244,5099.1,5,1,3,0,0,0,0,1,6
57,1,0,149,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,1,6
29,1,0,61,1.4,93.444,-36.1,4.968,5228.1,0,2,3,2,0,0,1,2,1
36,1,0,143,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,2,0,2,0,1,4,3
38,3,0,119,1.4,93.444,-36.1,4.963,5228.1,9,1,5,2,0,0,1,0,1
27,1,0,6,-1.1,94.199,-37.5,0.879,4963.6,0,2,3,0,0,1,1,1,9
29,1,3,384,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,2,3,0,0,0,2,0,1
39,4,0,480,1.1,93.994,-36.4,4.856,5191.0,7,1,3,0,2,1,1,3,6
45,2,0,72,-1.8,92.89299999999999,-46.2,1.266,5099.1,2,0,6,2,2,1,1,2,6
37,1,0,172,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,0,1,1,1,6
28,2,0,323,1.1,93.994,-36.4,4.859,5191.0,9,2,5,0,0,1,1,0,6
48,1,0,116,1.4,93.91799999999999,-42.7,4.962,5228.1,4,1,3,0,0,0,1,3,3
30,2,0,911,1.1,93.994,-36.4,4.86,5191.0,0,1,6,2,0,1,1,2,6
30,2,0,111,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,1,2,5,2,0,0,1,3,7
37,6,0,242,1.4,93.91799999999999,-42.7,4.955,5228.1,9,1,5,2,0,1,1,3,3
30,1,0,280,1.4,93.91799999999999,-42.7,4.963,5228.1,4,1,6,2,0,0,1,4,3
35,2,0,167,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,0,0,1,1,1
31,1,0,83,-0.1,93.2,-42.0,4.021,5195.8,7,2,6,1,1,0,1,0,7
27,2,0,805,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,3,1,1,0,1,4,6
45,1,0,1210,1.4,94.465,-41.8,4.959,5228.1,1,1,2,0,2,1,1,0,4
57,2,0,379,1.1,93.994,-36.4,4.857,5191.0,4,1,6,2,0,1,1,3,6
25,3,0,121,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,2,2,0,0,0,1,0,6
30,4,0,935,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,3,0,0,0,1,3,3
34,2,0,87,1.1,93.994,-36.4,4.856,5191.0,2,1,5,0,0,1,1,3,6
33,1,0,367,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2,2,2,2,0,1,3,3
41,3,0,240,-1.8,93.075,-47.1,1.435,5099.1,0,1,6,2,2,0,1,2,0
47,4,0,156,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,2,1
42,2,0,103,1.4,93.444,-36.1,4.963,5228.1,0,1,6,2,0,1,1,0,1
28,2,0,240,1.4,93.91799999999999,-42.7,4.957,5228.1,7,1,3,0,0,0,1,4,3
51,1,0,246,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,2,1,1,1,6
38,1,0,134,1.1,93.994,-36.4,4.86,5191.0,0,0,3,0,0,1,1,2,6
49,1,0,771,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1,1,0,0,0,1,4,3
23,3,0,105,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2,2,0,2,0,1,1,3
48,2,0,155,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,0,1,1,1,6
60,1,0,95,1.4,93.91799999999999,-42.7,4.962,5228.1,5,1,1,0,0,0,1,0,3
40,1,0,283,-1.8,93.075,-47.1,1.41,5099.1,1,1,2,2,0,0,1,2,0
40,1,0,322,1.1,93.994,-36.4,4.86,5191.0,1,1,1,0,0,1,1,2,6
33,2,0,180,1.1,93.994,-36.4,4.86,5191.0,10,0,2,2,0,1,1,2,6
47,4,0,230,1.4,93.444,-36.1,4.965,5228.1,6,1,6,0,0,0,1,1,1
20,1,4,187,-1.1,94.601,-49.5,0.982,4963.6,8,2,7,2,2,0,2,3,8
54,3,0,255,1.4,94.465,-41.8,4.962,5228.1,4,1,1,0,0,1,1,4,4
28,2,0,125,1.4,94.465,-41.8,4.947,5228.1,9,2,6,0,0,1,1,1,4
37,2,0,661,1.4,93.91799999999999,-42.7,4.961,5228.1,8,2,7,2,0,0,1,3,3
56,1,0,1017,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,7,2,0,0,1,3,3
51,5,0,64,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,2,0,0,0,1,4,6
34,1,0,130,-1.8,93.075,-47.1,1.405,5099.1,2,1,6,2,2,1,1,0,0
51,6,0,25,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,0,0,2,1,1,4,3
25,1,0,184,-1.8,92.84299999999999,-50.0,1.531,5099.1,0,1,6,0,0,0,1,0,5
39,2,1,207,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,3,0,0,0,0,2,6
34,2,0,429,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,5,2,2,0,1,3,6
39,1,1,363,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,2,0,0,1,0,4,6
34,3,0,266,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2,6,2,0,0,1,0,6
32,4,0,54,1.1,93.994,-36.4,4.857,5191.0,0,2,3,2,0,1,1,3,6
30,1,0,67,1.4,93.91799999999999,-42.7,4.958,5228.1,1,1,2,2,0,0,1,2,3
37,1,0,284,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,2,1,1,2,6
24,2,2,69,-1.8,92.89299999999999,-46.2,1.25,5099.1,7,2,3,2,2,0,0,0,6
47,2,2,506,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,1,3,0,2,0,0,0,6
33,16,0,101,1.1,93.994,-36.4,4.864,5191.0,4,2,6,0,0,1,1,0,6
34,2,0,349,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1,6,0,0,1,1,1,6
24,2,0,582,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,5,0,0,0,1,0,6
24,3,0,428,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,5,2,2,0,1,2,6
52,1,0,249,1.1,93.994,-36.4,4.855,5191.0,3,1,0,0,0,1,1,2,6
62,1,2,248,-1.7,94.215,-40.3,0.8270000000000001,4991.6,9,1,7,2,0,0,0,1,3
54,2,0,824,1.1,93.994,-36.4,4.857,5191.0,1,2,0,1,1,1,1,0,6
46,1,0,74,1.1,93.994,-36.4,4.856,5191.0,0,2,6,1,1,1,1,4,6
54,1,0,62,-0.1,93.2,-42.0,4.191,5195.8,5,0,5,0,0,0,1,1,7
40,1,0,56,-0.1,93.2,-42.0,4.191,5195.8,4,1,1,0,0,0,1,1,7
44,2,0,344,1.1,93.994,-36.4,4.86,5191.0,0,1,6,2,0,1,1,2,6
33,3,0,190,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,2,0,2,0,1,4,6
42,1,0,287,-3.4,92.431,-26.9,0.735,5017.5,1,1,5,0,0,0,1,4,8
45,1,0,254,1.4,94.465,-41.8,4.961,5228.1,1,2,0,0,0,1,1,3,4
41,5,0,59,1.1,93.994,-36.4,4.859,5191.0,9,2,6,2,0,1,1,0,6
32,5,1,109,-1.8,93.749,-34.6,0.645,5008.7,0,2,6,2,2,0,2,0,0
31,1,3,429,-1.8,93.876,-40.0,0.695,5008.7,7,2,2,1,1,0,0,0,6
34,1,0,147,1.4,93.444,-36.1,4.967,5228.1,0,2,6,0,0,0,1,4,1
67,1,0,71,-2.9,92.20100000000001,-31.4,0.884,5076.2,5,1,5,2,2,0,1,1,1
58,1,0,106,1.1,93.994,-36.4,4.855,5191.0,4,1,7,2,0,1,1,0,6
24,3,0,74,-2.9,92.963,-40.8,1.26,5076.2,8,2,3,2,0,0,1,4,4
29,3,0,766,-0.1,93.2,-42.0,4.0760000000000005,5195.8,7,2,5,2,0,0,1,2,7
83,1,3,257,-1.7,94.215,-40.3,0.797,4991.6,3,0,0,2,2,0,0,3,3
33,1,0,184,1.4,93.444,-36.1,4.967,5228.1,0,2,6,0,0,0,1,4,1
46,1,0,251,1.4,93.444,-36.1,4.967,5228.1,0,1,3,1,1,0,1,4,1
40,18,0,148,1.1,93.994,-36.4,4.859,5191.0,0,0,5,0,0,1,1,0,6
45,6,0,278,1.1,93.994,-36.4,4.856,5191.0,1,2,3,0,2,1,1,4,6
36,1,1,106,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,0,0,0,0,4,7
36,3,0,768,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,1,2,0,0,0,1,2,7
51,1,0,121,1.4,93.444,-36.1,4.966,5228.1,4,1,3,0,0,0,1,3,1
42,5,0,173,1.1,93.994,-36.4,4.8580000000000005,5191.0,7,1,2,0,0,1,1,1,6
50,2,1,340,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,6,2,2,0,0,2,7
76,1,2,295,-1.7,94.055,-39.8,0.7609999999999999,4991.6,5,1,5,2,0,0,2,3,4
32,4,0,93,-0.1,93.2,-42.0,4.0760000000000005,5195.8,6,2,6,2,0,1,1,2,7
42,6,0,17,-1.8,93.075,-47.1,1.405,5099.1,7,1,6,2,0,0,1,1,0
35,1,0,450,1.1,93.994,-36.4,4.8580000000000005,5191.0,9,1,5,0,0,1,1,4,6
32,2,1,178,-3.4,92.649,-30.1,0.715,5017.5,0,1,6,0,0,0,0,1,7
46,2,0,453,-1.8,93.075,-47.1,1.41,5099.1,6,0,2,2,0,0,1,2,0
49,1,0,197,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,2,0,0,1,3,7
29,1,0,94,-1.8,92.89299999999999,-46.2,1.266,5099.1,6,1,6,0,0,0,1,3,6
33,2,0,35,1.4,93.91799999999999,-42.7,4.962,5228.1,2,1,6,2,0,1,1,1,3
46,1,0,77,-0.1,93.2,-42.0,4.12,5195.8,6,0,2,2,0,0,1,4,7
33,2,0,265,-1.8,93.369,-34.8,0.652,5008.7,6,2,6,2,0,0,1,1,5
49,2,0,344,1.1,93.994,-36.4,4.855,5191.0,7,1,3,2,0,1,1,0,6
55,2,0,497,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,0,1,1,4,6
30,3,0,206,-0.1,93.2,-42.0,4.12,5195.8,10,2,5,0,0,0,1,4,7
28,2,0,193,-1.8,92.89299999999999,-46.2,1.291,5099.1,4,2,6,2,0,0,1,3,6
34,3,0,230,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,2,0,1,1,1
37,14,0,126,1.4,94.465,-41.8,4.959,5228.1,0,1,1,0,0,1,1,0,4
32,2,0,230,1.1,93.994,-36.4,4.859,5191.0,1,1,0,0,0,1,1,0,6
59,1,0,166,1.1,93.994,-36.4,4.855,5191.0,1,1,1,2,0,1,1,2,6
26,6,0,367,1.4,93.91799999999999,-42.7,4.957,5228.1,9,1,2,2,0,1,1,4,3
33,1,0,152,1.4,93.91799999999999,-42.7,4.961,5228.1,9,2,5,0,0,0,1,3,3
34,13,0,455,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,1,1,0,1,1,3
36,1,0,11,1.1,93.994,-36.4,4.855,5191.0,1,1,1,2,0,1,1,2,6
53,1,0,93,-0.1,93.2,-42.0,4.191,5195.8,2,0,6,0,0,0,1,1,7
31,2,0,212,-1.1,94.601,-49.5,1.025,4963.6,9,2,5,1,1,0,1,2,8
31,2,0,456,-1.1,94.76700000000001,-50.8,1.044,4963.6,0,2,3,2,0,0,1,4,7
35,1,0,122,1.4,93.444,-36.1,4.962,5228.1,7,1,6,2,0,0,1,2,1
34,2,0,439,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2,6,2,0,0,1,3,3
30,5,0,532,-1.8,93.876,-40.0,0.684,5008.7,0,2,3,2,0,0,1,0,6
55,2,1,131,-0.1,93.2,-42.0,4.0760000000000005,5195.8,4,0,6,0,0,0,0,2,7
31,1,0,676,1.1,93.994,-36.4,4.859,5191.0,1,1,1,1,1,1,1,0,6
42,6,1,132,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,2,0,0,0,3,6
37,1,0,1663,1.4,94.465,-41.8,4.959,5228.1,1,1,0,0,0,1,1,0,4
35,1,0,99,1.1,93.994,-36.4,4.857,5191.0,9,1,6,0,2,1,1,1,6
39,5,0,165,1.4,93.91799999999999,-42.7,4.957,5228.1,1,1,2,2,0,0,1,4,3
28,2,0,75,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,3,0,0,0,1,4,6
56,1,0,289,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,5,2,0,0,1,4,3
38,1,0,100,-0.1,93.2,-42.0,4.12,5195.8,9,1,5,0,0,1,1,4,7
43,1,0,583,1.4,94.465,-41.8,4.864,5228.1,4,1,3,2,0,1,1,3,4
35,5,0,125,-2.9,92.963,-40.8,1.26,5076.2,0,1,6,0,2,1,1,2,4
30,4,0,145,-1.8,93.075,-47.1,1.405,5099.1,1,2,2,2,0,0,1,1,0
35,1,0,536,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2,6,0,0,0,1,0,3
51,3,0,178,-0.1,93.2,-42.0,4.12,5195.8,4,1,3,0,0,0,1,4,7
28,1,0,376,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,2,0,0,1,3,3
30,5,0,19,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,1,1,0
30,3,0,979,1.4,93.444,-36.1,4.962,5228.1,9,2,6,2,0,0,1,2,1
37,8,1,214,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,2,0,0,0,0,1,6
44,1,0,168,1.4,93.91799999999999,-42.7,4.968,5228.1,9,1,5,2,0,1,1,2,3
28,1,0,184,1.4,93.91799999999999,-42.7,4.968,5228.1,7,1,3,0,0,0,1,2,3
42,1,1,638,-1.1,94.199,-37.5,0.88,4963.6,0,2,3,0,0,0,2,4,9
34,5,0,17,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,2,1,6,0,0,0,1,0,6
41,2,0,114,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,6,2,0,0,1,0,6
34,6,0,319,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,2,2,2,0,1,1,2,4
33,3,0,164,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,6,2,0,0,1,3,6
54,1,1,204,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,0,1,6,2,2,0,0,0,1
57,1,0,40,1.4,93.91799999999999,-42.7,4.962,5228.1,6,1,6,2,0,1,1,1,3
34,1,0,305,-2.9,92.20100000000001,-31.4,0.884,5076.2,9,2,5,0,0,0,1,4,1
83,1,2,178,-1.7,94.215,-40.3,0.835,4991.6,5,1,6,2,0,0,2,3,3
44,2,1,96,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,1,6,0,0,0,2,4,1
36,2,0,389,1.1,93.994,-36.4,4.855,5191.0,0,1,3,2,0,1,1,2,6
40,3,0,154,1.4,94.465,-41.8,4.96,5228.1,1,1,2,0,0,1,1,1,4
58,10,0,98,1.4,93.444,-36.1,4.965,5228.1,3,1,5,2,0,0,1,3,1
38,2,0,922,1.4,94.465,-41.8,4.961,5228.1,1,1,1,0,0,1,1,2,4
40,1,0,286,1.4,93.444,-36.1,4.963,5228.1,9,2,6,2,0,0,1,3,1
